feature|class_label
[-170.3117718071831, 60.558375217888056, -120.01053238319713, -23.06309500745801, -44.19331930003137, 33.89327740711885, 19.25984581159218, 18.58908061240718, -19.57311010733419, 9.916594721485406]|siren
[-168.79322071588217, 61.10538010114543, -119.32334822412423, -23.665184346200814, -44.42729350440016, 32.91999976682355, 18.932963359869365, 18.812042032263623, -19.143388599049356, 9.930838972870648]|siren
[-171.1852935438274, 61.07993390777888, -119.08329468502603, -23.459150000979474, -43.96697423005287, 34.291096128302534, 19.490741165954837, 17.508632312684853, -20.631334742763734, 10.13756354123427]|siren
[-170.85368672684203, 60.226712537948224, -119.63724321770296, -23.384596775085623, -43.50591819215424, 34.66722112845653, 19.597215851460142, 17.485851324403615, -20.403766742125033, 9.96750028352825]|siren
[-169.2822214002843, 60.69827131936996, -119.79562350333123, -23.535050453767244, -44.62578820393303, 33.360109791603776, 19.34697611037423, 19.18266585079694, -19.12383068757227, 9.63662519369141]|siren
[-169.40511551627463, 60.06573780747922, -119.70808867503015, -23.78104868287778, -44.617481994036396, 33.298712520391895, 19.539362094384558, 19.182866440302845, -19.176352443760944, 9.66507267425727]|siren
[-169.69334794623833, 61.07329114141505, -119.3040674312302, -23.66536930401402, -44.380310022869985, 33.254203954985265, 19.009738771238062, 18.461034696465557, -19.48362336416135, 10.11007965747584]|siren
[-172.26554406741232, 60.04269680022849, -119.52690561015102, -23.50248653360251, -43.7849956260122, 34.89019992921621, 19.87041243230493, 17.1382804309604, -21.01972062088006, 10.157636263357974]|siren
[-170.62761499015687, 60.603315987215325, -120.0696356792547, -23.08467279118598, -44.04662863068126, 34.18419058251078, 19.205521970036024, 18.233546740247544, -19.83161162156025, 10.063696645430166]|siren
[-169.90826614288213, 60.1260306525306, -120.07732653549955, -23.737319709899612, -44.91874605642099, 33.277075810682625, 19.32609087927768, 19.439062830122907, -19.264540744348803, 9.777268693240323]|siren
[-171.09902337196826, 60.83645399520939, -119.57853728269492, -23.560101836286773, -44.11271608020784, 33.85571311102327, 19.190334060635934, 17.911775232993357, -20.02356843241289, 10.213699439261404]|siren
[-171.70357191472266, 60.17768780710089, -119.36034861006316, -23.274248310427733, -43.47452236716192, 34.74266248724647, 20.052861658062763, 17.141159544643617, -20.81050550145554, 9.920565278941345]|siren
[-169.72413008706553, 60.321702790560416, -120.09573271749919, -23.46603514393196, -44.308783412614865, 33.666861093560016, 19.187929223183982, 18.7831776291363, -19.363201065351458, 9.865139879702394]|siren
[-170.93777354431924, 61.149053394508485, -119.61632368384157, -23.18288531842107, -44.47416110650341, 33.79092667681544, 19.093328268022322, 18.23468091159893, -19.874795507794406, 10.26049337807238]|siren
[-171.1417276333696, 61.54092876737271, -119.2717553790482, -22.87114705663807, -43.59418102599527, 35.05834255609458, 19.584490566286828, 16.982631771906448, -20.90485575548082, 10.145310205138076]|siren
[-170.36974292766, 60.72644460345126, -119.566621168897, -22.86210336212434, -43.951127767056086, 34.06006049261482, 19.36193787340676, 18.15585827913787, -19.91536838377587, 9.929344537698512]|siren
[-169.01403016814407, 61.49062350114817, -119.30344909437818, -23.362133636662694, -44.59191732759082, 33.05397208006187, 19.00367771828025, 18.90715026168365, -19.12354713229901, 9.860977266257505]|siren
[-170.3869642426185, 61.837089085645964, -118.6946046708468, -23.224196489844097, -43.74806157004604, 33.97492483708528, 19.415559575710624, 17.535456002462116, -20.32296264447303, 9.932421792340238]|siren
[-171.5462648441981, 60.56055652259919, -119.71952400278866, -22.948072052262546, -43.53435137424278, 34.899724595639775, 19.64516157160162, 17.414867365271256, -20.826848047518077, 10.086444736317391]|siren
[-169.08844183691417, 60.85832720985366, -119.89058652719316, -23.36089487388131, -44.55576490712266, 33.475325324667764, 19.159747695731692, 19.096186160937332, -19.27719035824778, 9.825526623325086]|siren
[-309.5026122030351, 69.1472898230868, -39.57046578491798, -12.116580341285346, -7.9716982918161206, 31.94697390597699, 19.20294004998094, 5.57926735614613, -16.870860747067944, 6.336931283774083]|siren
[-289.3117802534285, 67.32338979693775, -42.26154800995002, -9.373965997625618, -17.518461720839973, 18.790642055208497, 14.26754189195686, 17.351095345067883, -3.916497357533677, 9.456610693934145]|siren
[-306.1528899331402, 68.85846854073571, -38.967549482840326, -12.186200150622682, -8.375097370306838, 31.56577769220277, 17.986229848693633, 3.648579732836371, -17.01129702386868, 8.158065769071085]|siren
[-293.24617845340345, 64.93295216857186, -41.201744588813206, -9.492202885517177, -16.2659343598242, 19.316294477083016, 13.198444222440028, 16.940602476824576, -3.06326474133368, 11.026445311322187]|siren
[-309.06583291693295, 65.40949216125124, -37.901998710228995, -5.354398331240247, -7.328291861776706, 22.699495764155436, 9.686309715457174, 3.9013899558399685, -7.675078525468478, 17.972320848607538]|siren
[-316.3017470431796, 65.86598783710926, -38.03792623159029, -6.75329544977774, -7.388790598252722, 24.941062363913918, 13.585338087102752, 7.520343655614129, -7.728608596877522, 12.905514165723325]|siren
[-299.76678536608114, 66.05980020782566, -35.83413830010553, -8.967860907778807, -16.717248735473373, 19.322526612963426, 15.096776064732504, 17.73590623763388, -6.1058534983319666, 7.641622055567398]|siren
[-308.239674166629, 66.98114440381629, -39.37562233277437, -11.254959796912775, -7.549589313995067, 31.152856600589043, 16.964949400642393, 3.3074974761122444, -16.472017582955267, 9.430989452759082]|siren
[-292.6605504033202, 65.18358117982092, -41.04790656545502, -9.87118602222035, -16.474297992860354, 19.050105930223413, 12.617170021608917, 16.42663670597116, -2.803835226942659, 11.894615930708675]|siren
[-311.19893842905486, 64.341293306366, -36.91228202491504, -5.306803957764047, -7.5931462582364375, 22.22975217365612, 9.487290658446598, 4.844765107172817, -6.726069386579482, 17.788486847322567]|siren
[-316.72099523477425, 67.10686053979313, -37.85417475439932, -7.144263426710208, -7.426609856665562, 26.210993061409123, 14.53993317723449, 7.11843349151707, -9.47626552686759, 11.913901090406508]|siren
[-298.68297120795495, 66.03120370313803, -36.72482969293551, -8.963181893692017, -17.009109979430946, 19.382879057960963, 15.723110063614156, 18.145254369238838, -6.403831210498393, 7.128146306102103]|siren
[-310.88632063510545, 64.7699212051636, -38.38785914533803, -5.904747258127046, -6.326421735363751, 24.739287581103696, 10.416480267772828, 2.137219875907746, -10.109596204907087, 17.45999394470027]|siren
[-307.4014879396956, 66.94553514260178, -39.22370464107494, -10.799755545348788, -7.588725800811505, 30.833752665226722, 16.32963637950241, 2.438897276959505, -16.473664127043307, 10.489266468009765]|siren
[-296.09459831600446, 63.523670249571445, -40.58754285271008, -9.31845638814673, -15.993473742955176, 19.120713718200168, 12.168650404963183, 16.236940742632036, -2.45004483076582, 12.60549544881714]|siren
[-311.3431862315776, 64.50698276451268, -36.22600506173655, -5.400973042405598, -7.923693067250817, 21.480224118675146, 9.177381167224654, 6.281847398091481, -5.8422008170780035, 17.545228545997443]|siren
[-317.67676316442424, 67.20618663719132, -37.464031142464194, -8.079494238613176, -6.260395156458169, 27.457903091384214, 15.502952949965374, 6.73277679336802, -10.849625807625948, 10.781782000329008]|siren
[-295.65243475932357, 66.0619921540577, -38.64653021723933, -9.456880777755496, -17.287399200482024, 19.317215869501357, 16.200294325137378, 18.115983554806597, -6.164223417379902, 6.661960483828101]|siren
[-307.5213286475144, 66.44239591665477, -39.30734276595913, -10.054654254513919, -7.449157497521171, 30.10023140060412, 15.86833179458301, 1.8133172702326437, -16.39377139661464, 11.990851728409561]|siren
[-296.23536560684727, 64.18177628783646, -40.81612898223521, -9.135681346257252, -15.415565712741556, 18.829367573237086, 11.373275594139704, 15.80552105817488, -1.948373863690479, 13.192384644017869]|siren
[-313.36176271039795, 64.2964668489917, -34.67835643849003, -5.7270897994889856, -8.7188228468116, 21.293696197653336, 9.368147508080066, 7.398760628935428, -5.0731488629978125, 16.812281162911713]|siren
[-319.69458635900406, 67.01282434866145, -37.419950549217866, -8.373018575692925, -5.86034490232993, 28.533331503468297, 16.480824758281564, 6.488903701393523, -12.3239043292363, 9.636104455703821]|siren
[-311.717515633167, 64.61434916655217, -36.559354694869995, -6.768835026919305, -8.581531161706954, 22.55159229730202, 11.801050446104481, 8.822317690017222, -5.336318020165305, 14.879596928668686]|siren
[-305.0617493208345, 64.88589033787714, -34.7604142259174, -7.949374246253232, -15.698717245185193, 19.13065162245732, 14.132528363076048, 15.989618864635105, -5.981616404509349, 9.628332277211362]|siren
[-307.383948866679, 69.92250910743232, -40.14384016653865, -12.005816078895217, -8.340276937926758, 31.93462528128025, 18.551135525031032, 4.662094968585183, -17.341783701491636, 7.3119961738389945]|siren
[-291.6247335572611, 65.91454361602602, -41.628438266747565, -9.449950425756159, -16.785983752887486, 19.07531288318077, 13.555757139518352, 17.30993583137423, -3.4519344298387926, 10.172708819249458]|siren
[-310.33900714088145, 65.18894707414198, -38.626307987263125, -5.614266877910827, -6.801779379186497, 23.80837251008572, 9.987570115440686, 2.975767602315075, -9.150790258490552, 18.089744625191983]|siren
[-314.92710593964813, 65.58658581494748, -37.88673221505403, -6.679721058265824, -7.781407158772142, 24.251093007340927, 12.570600283816004, 8.415748452837269, -6.924559165256564, 13.769403678110558]|siren
[-302.505819726771, 65.47646668180987, -35.383604692306456, -8.683045483237592, -16.29625446187383, 19.342443077505298, 14.599559705063914, 16.89487849417354, -6.011453212568091, 8.469411221308691]|siren
[-101.22528077186625, 77.67071761496555, -137.43377684950704, -38.5869781756232, -56.65357251098797, 29.950489933064276, 12.837671551410882, 32.25118476559012, -8.982303266396924, 15.549422971218926]|siren
[-101.24303718579374, 77.91899064436329, -137.50207353234163, -38.280825198243846, -56.70518509252972, 30.26417110709544, 12.633628810269455, 32.37941879150311, -9.275209026271382, 15.737031466495848]|siren
[-100.88236006261248, 77.48449884581099, -137.1592441939716, -38.584930153895726, -56.492629978359254, 29.996360269889514, 12.732763105536971, 32.19375808815593, -9.174148430836903, 15.773476573052971]|siren
[-100.95771091123402, 76.80228935429892, -137.11332043486524, -39.253711632729384, -56.40480573029476, 29.550741775527168, 12.987979344107996, 32.097675150268216, -8.891068259829321, 15.540483737534213]|siren
[-100.55220352365102, 77.59800967397302, -136.83501641830136, -38.629717472732885, -56.32244645543394, 29.888175959809026, 12.687624314466285, 32.13792468717302, -9.254178240342119, 15.751661950812748]|siren
[-100.3523082056825, 76.99206827896465, -136.4207189002108, -39.23386366459421, -55.91323875049339, 29.346790989143397, 13.245587469584544, 31.70036620495797, -8.760550496355874, 15.215179667392198]|siren
[-100.91635308887965, 77.03614598948384, -137.17332739832153, -38.95677651075695, -56.42391135092709, 29.80372960354965, 12.80531781486867, 32.194261654086496, -9.129667050672714, 15.733276572856587]|siren
[-100.63014154274677, 78.02106721310108, -136.92479318594977, -38.361387598620084, -56.513028815343965, 29.970931888898164, 12.568644544952294, 32.10169885429192, -9.378604840720534, 15.67430284931739]|siren
[-100.96364025445875, 77.38235742275663, -137.22653449122248, -38.69842992244166, -56.52422213464756, 29.894261794052635, 12.690511507613946, 32.24701810514041, -9.168033157628807, 15.73288808801626]|siren
[-100.67285946922904, 77.0000536284098, -136.71135274419763, -39.15606117877845, -56.14025986245432, 29.430273217308304, 13.243583942321697, 31.688811872332288, -8.723972957273258, 15.23769538191305]|siren
[-100.77196585533638, 77.41107305149387, -137.0421898260215, -38.71427175744197, -56.48930576036909, 29.816382898711613, 12.648230421900424, 32.22259077997552, -9.22347290077457, 15.778009341212247]|siren
[-100.81700383480758, 76.57318308157768, -136.81531330981832, -39.367985304939616, -56.0140364855489, 29.585236425921625, 13.413718827431575, 31.87804696234366, -8.684318455835234, 15.352132896794359]|siren
[-101.01822153406908, 77.87461785019049, -137.23264885043963, -38.59332231643666, -56.595208281468324, 29.956050604525064, 12.873034488329022, 32.073561075481706, -9.057143836728283, 15.424622172555706]|siren
[-100.74603583121112, 77.39967790025266, -137.04183069954132, -38.744800173676346, -56.45183481927788, 29.782447559168716, 12.712808098825764, 32.235188708893716, -9.131382613880374, 15.742375173010622]|siren
[-101.22072802832645, 76.84264376812618, -137.36327302825762, -38.98595155576821, -56.528627925899926, 29.931012149110988, 12.953242242322812, 32.264568166295206, -9.083224775122828, 15.763438881590396]|siren
[-100.82081596589381, 77.23059746572619, -137.0184210249896, -38.91730097101467, -56.28574855714276, 29.75355870933096, 13.016634155713668, 32.16757443039474, -8.847065834278922, 15.532335654267566]|siren
[-101.0422503870217, 77.14595616629187, -137.2445484611575, -38.891197972072774, -56.51341850271191, 29.9151589952695, 12.826195533521831, 32.21822898093062, -9.223917734952032, 15.723407775166784]|siren
[-100.52004712735695, 77.12727422380034, -136.54510483633047, -39.011199625235996, -55.99797011015357, 29.60052312586959, 13.193250143528152, 31.955647478323385, -8.845053888143202, 15.322171185748374]|siren
[-101.13287119967313, 77.15532257783393, -137.36438016344405, -38.794380701505574, -56.56554640901615, 30.013717858928576, 12.776815190843289, 32.441437532367424, -9.210196262552955, 15.831875236394442]|siren
[-100.19246114686617, 77.46687198090494, -136.2981950995164, -38.94903677167456, -55.94720343875436, 29.498179377466816, 13.042843671471111, 31.70491390552508, -8.912302418253201, 15.31524525110417]|siren
[-101.28840307008741, 77.1517371043692, -137.60921262105123, -38.72181823480092, -56.630429608854165, 30.05988657419463, 12.705868922001423, 32.443713154956605, -9.13641594462253, 15.831873293188345]|siren
[-101.5482714737259, 78.22527915279014, -137.944552960183, -37.89182829876326, -56.95042889886452, 30.53252422855662, 12.459214428008886, 32.61918272841504, -9.291978886266602, 15.78305403811713]|siren
[-101.0766443290382, 78.33940033089777, -137.34149067400477, -38.13076788577849, -56.77054651671329, 30.158301596429418, 12.588857305776353, 32.14126762833187, -9.248915403245213, 15.533643138770158]|siren
[-101.55951034155564, 78.16081738276466, -137.90570549732166, -38.02929245289299, -56.98939122580827, 30.446771758944006, 12.487330100159339, 32.53058631036139, -9.297768337028483, 15.813897993813738]|siren
[-100.9481317491071, 79.02480426045707, -137.30599067553723, -37.70495799429125, -56.853542331207905, 30.47150272975471, 12.2811033285375, 32.20738240398143, -9.549452713909785, 15.745091139338122]|siren
[-101.15847057611062, 77.97334193570836, -137.48422951589848, -38.26245869423724, -56.75778066275155, 30.139707145508225, 12.541830668414901, 32.39884027175488, -9.29719304417872, 15.719412962256218]|siren
[-100.84952366265743, 77.19602677153644, -137.09753553854253, -38.90088077793486, -56.40465738798913, 29.856077367848723, 12.798383532264912, 32.08521384374157, -9.193315820986449, 15.696960132315368]|siren
[-101.13202654331542, 77.14415735456127, -137.48147750042958, -38.79374641377899, -56.64549467896188, 29.948362135583942, 12.656204973001238, 32.43613652679444, -9.194804378707245, 15.84902595345052]|siren
[-227.082018683744, 155.425874682315, -12.574078440956136, 25.007706342764582, -14.493975940136762, 12.875067216332594, -16.751844735535062, 2.474364449851106, -12.887306339066468, -0.7806060591587497]|street_music
[-215.79031251488564, 152.1545269928858, -17.36103232342137, 25.643078919344127, -14.039818704370285, 10.264933141749584, -19.449974084026373, 0.20277325005272073, -15.463636272809824, 3.6706986763079317]|street_music
[-230.61057614583362, 157.60466086052975, -13.058738398362612, 22.512901975064803, -11.031374558477257, 10.280994880665233, -15.905451389211539, 1.9458029574221067, -10.83645682602713, -1.739654617688908]|street_music
[-246.93753217461915, 153.9393654125768, -13.371015469568011, 20.79419988375199, -8.89510413694622, 8.175080856149064, -15.837227719409768, -1.3589082261154315, -11.249095939179554, -2.1658265797249068]|street_music
[-239.6748588593793, 151.64321186411928, -17.502492569409196, 18.71074108327712, -10.446436298680966, 7.097743287355311, -18.752183792639038, -0.9986058834110358, -14.318374438144215, -0.5120893011275348]|street_music
[-237.12738459100765, 155.29087840680685, -18.546990154128846, 14.90951318508382, -14.810483980796821, 7.735363294212968, -15.387776077111342, 1.9951557790626586, -10.920988890709365, 0.5289633752350323]|street_music
[-335.97203687037126, 138.72343028086428, 24.540961707896418, -10.354641911891962, -41.217202689851206, -32.80776765007575, -29.64251004440521, -1.0554388770563499, -16.792903325790853, -18.71088794524707]|dog_bark
[-244.6775184728727, 129.56167244450518, -15.758500106316628, 42.084799444100014, 3.554820878915193, 27.399610653377355, 0.6574494822373085, 17.404740247855866, -1.5957605004747997, 15.662083656045798]|children_playing
[-298.2010975785067, 149.9223215948995, -18.83374561051113, 36.85905668181222, 1.638752545290328, 22.97489271665343, -0.22495590118923056, 15.08860036857277, -3.004658696613787, 16.21171177091606]|children_playing
[-271.56100803146313, 137.68786279926232, -23.27768407130652, 40.05743891244143, -4.0785355667332155, 24.653585163358933, -1.4845776775618085, 16.202623900325325, -5.199635439247015, 17.447023771015306]|children_playing
[-241.15887587646705, 127.37078432072381, -20.777550216627226, 37.71358961224015, -1.4757405510736354, 21.125660262857988, -3.263183363121917, 20.299967461155983, -5.485001680064093, 15.068074006333694]|children_playing
[-274.84149358158015, 143.50317276346618, -19.65159877984924, 37.35082206942598, 1.9781698103203182, 25.129395427988204, 1.6378879092895229, 23.475536155857768, -7.147648618244124, 12.8765329032708]|children_playing
[-271.0900452698228, 140.66592021780053, -12.076567774863928, 34.518006032734974, -0.8918926073764275, 26.040980514528844, -0.6017788071803003, 19.242673605776353, -6.6989194568594295, 15.82796467381352]|children_playing
[-257.147299344277, 143.40763584828588, -16.422337163897307, 35.69293055437619, 7.5559509308349835, 24.032121041051127, 3.8218742611136216, 15.544677266632494, -4.314672586412575, 18.211611052436794]|children_playing
[-274.4254906482533, 124.31236545169449, -14.154910582207062, 43.01565837908059, -10.655634581066206, 32.43682787891262, 1.9464483095339107, 17.37351652686618, 1.735347026968678, 18.264452865466993]|children_playing
[-250.16712921531754, 131.95424224083442, -16.917006014224796, 40.92677292943278, -10.797003307730172, 32.088207728848154, 4.736464226342429, 11.475286351773288, -1.0545529675386223, 17.81284997756903]|children_playing
[-255.37879981702883, 133.7284899875185, -16.04191677131163, 39.282042950968076, -11.574828802104888, 31.02015791695141, 6.833115902162027, 11.631725348968123, -2.592396957265944, 15.231897499981805]|children_playing
[-259.8417727604265, 127.81992023576856, -14.989280547349905, 37.16141300780977, 3.101945121142283, 27.471915411790356, 0.022274109252929806, 18.127935567272395, -2.612720679737581, 18.163892665645278]|children_playing
[-236.94881469647538, 117.76340249752641, -16.06500514255377, 43.10852018555355, 4.596399878747255, 32.433213147134474, -4.367511508339902, 20.73930792656944, -1.2726531234432874, 13.783030979661937]|children_playing
[-281.89885499753285, 137.55205608579345, -10.842244398386804, 41.0707107348531, 3.65509422817913, 25.30659990678787, 4.542231718096982, 19.24930413097469, -0.1131681878757044, 16.941815893058383]|children_playing
[-231.93708084362964, 126.11878754392757, -24.596295910587585, 40.221545400796025, -1.8382545852203782, 23.10171533505832, 0.3432107472279013, 10.42514070092281, 0.8709655551022333, 16.75673921394138]|children_playing
[-252.84644583174745, 122.49662361452629, -14.033977785521003, 39.71189640725486, -3.503789672237151, 24.468301136543428, 2.997846046703681, 16.598557463398294, -6.584957714141631, 16.837247015808263]|children_playing
[-271.75015452280576, 174.2615206859557, -40.3915445015133, 17.518524415393596, 8.348290813913255, 22.33808966965854, -1.5257189771027713, 6.992512272544139, -3.893297832120141, 14.54750784462044]|dog_bark
[-222.4250601906945, 165.18948147101602, -39.4146929934685, 10.673627138475988, -0.7885974050715394, 15.036623818384735, 4.329562329650006, 16.847625788050742, -1.9123355114823763, 13.128411404891228]|dog_bark
[-245.85474545871494, 171.9889661699808, -40.268538367209615, 11.060497801269424, -7.886615953217452, 15.990768518776745, 0.8654003175307263, 15.395623943837268, -1.8018209672876226, 13.158746068170432]|dog_bark
[-229.81945957124904, 173.4822126074202, -34.30985388302251, 14.43508059853287, -3.004512613838411, 22.293816182127642, 0.8676938028878173, 16.618165791319065, -5.880176169765197, 18.533927610641577]|siren
[-234.41002503712116, 179.79790112319756, -35.36805947125992, 14.388700166652125, -5.084073378147424, 22.22638858365271, 0.5977320030603677, 17.272892363034657, -4.865977270810783, 18.612214186620587]|siren
[-209.88287318496816, 178.7551416599759, -28.246269143478695, -4.252983627313948, -15.28053464293538, 9.266668053095083, -3.2661428463800353, 17.258466305400393, -1.3874464603730063, 26.279158892358893]|siren
[-230.43383040106212, 180.16506193714113, -35.594165741132116, 11.064917427336766, -5.218323415958687, 22.094465783287394, 0.8327055765831295, 18.056362370120567, -4.710607140429553, 18.217222037183138]|siren
[-211.3149469179192, 163.59798263946846, -23.574480488965953, 5.89668384356949, -0.8325634709674467, 19.38558930224349, 2.76871290309475, 15.07380713991271, -1.9818496817152707, 16.700068086975005]|siren
[-203.22165104576473, 159.45213174701018, -17.7534250272266, 8.431944706922117, -0.9532284902339184, 15.848089234851614, -1.9072568983807752, 15.878150681505135, 1.544812044070303, 19.172773059868383]|siren
[-194.11287986593302, 159.404862494049, -17.176230852025178, 4.467591451558671, -5.831967229780575, 9.084042199830641, -7.380786531568123, 21.203555767477145, 1.9581810290460506, 23.3530532675009]|siren
[-182.6327598938468, 162.40809826419002, -20.450415885491743, -3.324296778409266, -11.134192468708886, 5.888812311629076, -7.522957145816381, 21.55942194151289, 0.6253232566901282, 26.55248776363983]|siren
[-178.8089051222893, 174.4008742877636, -30.284277503352072, -8.904399119527568, -15.133117151085118, 4.703786379544421, -3.852157999015077, 17.60160235739729, 2.248632309384307, 27.6162400951051]|siren
[-182.98159491291545, 184.9928978186051, -34.12140308777151, -12.075468575593009, -20.229606367312332, 1.362477841285454, -3.4952429295702845, 17.40843501051722, 3.4800941986306744, 29.251090679098944]|siren
[-193.98711940817358, 183.60279916867225, -28.993735732861673, -10.993114327987367, -19.111456324610234, 2.899301567641004, -3.5793307563079786, 17.953269763753667, 1.873319323279935, 29.39991873271173]|siren
[-379.290381924926, 185.32182271276758, -25.174697878755445, 14.123292326994946, 11.126402955637593, -1.2230866284488036, -6.982099425569365, 0.5741088491159302, -8.60712352053039, -6.6128653593230275]|gun_shot
[-352.58681145007023, 178.57401956502633, -35.91667640748564, 13.637232899308426, 5.58552004278625, 1.3452728638201796, -5.2722330177994445, 4.352000448980899, -10.037678526722868, -1.6974862625352118]|gun_shot
[-410.2700915978522, 164.67149177765756, -9.054323031600362, 9.934529414355595, 18.665502694880203, 10.082138033965498, 3.76768884182373, 7.650138902556984, 0.5884642158709509, -1.8612069697111138]|gun_shot
[-343.3460392942502, 92.01560222835421, -28.21927669934383, -5.319227720745737, -16.981586093744642, -2.7760358816162407, -20.90920945407543, -11.1833164767501, -3.7914442015257315, -8.401096299796071]|dog_bark
[-345.2317441714487, 138.59324973597757, -17.848991138823553, 23.89612849462488, 2.7469247821084415, 13.669718761703214, 6.912683274198754, 4.052018170829824, 4.605192469391554, 16.056897121262786]|children_playing
[-297.45192976332913, 125.70719601934258, -27.55681240329678, 27.490134429415303, -1.6046577362490926, 17.68870209697592, 6.353592343453244, 11.863773953572819, 1.2760102506059017, 8.38445931456501]|children_playing
[-332.12589083043054, 127.19372286063131, -9.456280988250473, 24.919335711601384, 1.8664258417440678, 19.06075739461356, 4.185135057392471, 16.142832136916557, 0.15031035793135664, 13.322214737604032]|children_playing
[-356.3054403137171, 141.7593929899585, -1.6659835713596651, 24.601286257566574, 9.768767852400957, 15.694563422441588, 7.712413968723139, 15.65877887318133, 0.5829065743381403, 8.711106678135545]|children_playing
[-328.45388912209006, 149.4215785661471, -14.413000050826195, 18.180175055085424, 4.556220091594571, 15.650181563822258, 14.805348326476157, 8.464616905714923, 11.435734240556629, 4.793132919224565]|children_playing
[-356.42088925024524, 157.10218103171135, 3.1456145197305965, 21.196716702196678, 13.889820319417208, 12.057006945295427, 12.315866069135813, 11.766353413289274, 11.72397391234038, 10.12503264179445]|children_playing
[-358.1679947664922, 150.90481123176687, -0.9553644552723425, 22.48763959119101, 6.336932883050557, 14.683484785929581, 8.980534832948452, 15.808547454782653, 4.156097244024361, 9.976488161636896]|children_playing
[-307.95333044601915, 73.70352015442045, -9.07704310811204, -4.460761080565247, -24.474092571254918, -1.124609158545585, 6.5358530627772184, 10.565897678935775, 4.176530202123835, 13.45245737451243]|gun_shot
[-324.77564916947017, 72.05050281826931, -4.986298864929019, -2.712613528184502, -19.88637465785876, 0.09717171830139612, 7.064495750999859, 11.732740045026311, 6.735728045396394, 10.267308866742574]|gun_shot
[-278.1361463788728, 76.91569163971945, -12.133455533040346, -0.3281491085847154, -23.962699661149806, 0.8858279358701084, 6.340206323472862, 13.363332224330314, 6.086148780678795, 13.900872918150247]|gun_shot
[-293.3325800231407, 82.3146921662166, -9.569509470134104, -4.219295674535381, -26.22388617502021, 1.107033864243851, 8.371784808886225, 12.275497318996674, 5.5291516617218885, 12.489346628314093]|gun_shot
[-331.63397424212434, 71.88954869307977, 2.7526392762487206, 6.050683173163162, -12.027894287589412, 1.9555082891171924, 7.078305818474564, 13.189145437382772, 6.740135586350693, 10.214560158370706]|gun_shot
[-335.8031936438899, 74.66985875430952, 5.143069097236864, 3.6344925350554482, -14.250412423458382, 2.8358023978631968, 7.558765402938956, 11.337847761555816, 3.186362551940445, 7.943844230026141]|gun_shot
[-320.5173393855993, 90.3203748596331, -4.284463224169519, 1.1036298571921177, -20.47379668140693, 1.7287987575117991, 7.661013367916553, 11.970873200153358, 0.786967469514059, 9.026399044717275]|gun_shot
[-117.51051546566435, 73.4926895566335, -36.8659508808024, 17.504815073750883, -38.07680962095829, 5.1400198492856735, -2.4012724060019326, 13.06049831169984, -7.758916135087348, 17.112520747106938]|gun_shot
[-116.77821353041634, 74.69318490630125, -31.783982379533505, 17.388211365354998, -41.27700990586708, 6.555443919386921, -1.7996972882901403, 14.99621450549598, -9.05851338784729, 15.41198911230691]|gun_shot
[-110.1865119620592, 80.7047273866173, -37.604389546375586, 18.014264901750455, -49.210404807837186, 9.626862984827245, -4.796756300984122, 14.744962132133843, -11.307738481668402, 14.546883523554527]|gun_shot
[-117.57966164912735, 79.0243537313752, -39.89787321586159, 20.873471764774656, -44.42118092092589, 6.298875078577906, -3.4487213622891972, 15.922074414232503, -7.977214970002893, 18.83559268711925]|gun_shot
[-102.19343583496986, 76.45070130850578, -35.44660763726098, 17.627919854696962, -38.84917368907914, 10.255199702131595, -2.146755794162294, 12.56863527933023, -4.130380131486614, 17.032821133672137]|gun_shot
[-108.93207711839378, 71.17893346495087, -40.758944987974644, 19.389042851794027, -37.063840946917956, 2.0744872641158345, -3.910538344065163, 14.787229243013346, -8.739028697905901, 17.62202693142239]|gun_shot
[-302.37351284273217, 74.60083664634348, 5.5265333502806335, 12.325142477927532, -19.156301809714726, 5.457856500227815, 8.615364901599133, 10.97330515002021, 12.27018211373101, 14.22200617537093]|gun_shot
[-299.1446172988875, 87.20776824001929, -1.4022207863057354, 3.161147523491178, -19.104116184364322, -0.8279712761375341, 5.287793814922118, 11.608409405010779, 2.6451899539662485, 11.853931005910123]|gun_shot
[-335.61093171201424, 102.18720012054283, -12.628041520854627, 5.077203718574159, -22.303440574518163, -0.35095713996695493, 7.178540517123959, 13.514090618481331, 5.187853473156267, 14.738200840582078]|gun_shot
[-186.59189660395793, 107.13798896724889, -28.995787560340833, 7.749291018564961, -16.630273252778256, 1.1124439723349928, -6.593373107537021, 9.35250765207487, 4.156534339419353, 10.365905102054784]|gun_shot
[-237.0148664373093, 98.88970344536261, -25.309993897151042, 3.5392632660907615, -19.846381801407293, 5.787939177135435, -2.506291859732376, 11.655244418533945, 0.6089361891219771, 10.209387416417202]|gun_shot
[-266.33101123291965, 95.88159658702038, -12.109395890508951, 6.214537949375285, -10.292402771871073, -0.625123363280548, -1.785485712377791, 10.3676696409259, 3.317574058019894, 9.217337869632962]|gun_shot
[-109.2662156480735, 55.54719117359424, -24.56079381543471, 23.64514859587741, -27.623848141021686, 12.388132697958131, 2.4715765520081288, 25.135234890880138, -6.603213038970896, 19.15261827833947]|gun_shot
