feature|class_label
[-122.04637050478566, -0.48898510152086666, -64.73251441393734, -5.38364632316163, -37.39829506525216, -1.987774977250065, -12.759619653061806, 8.547580468723751, -13.76124854915777, 7.774882483215721, -14.789618027793729, 12.624284612305738, -12.29622775355595]|drilling
[-125.15764874094248, -0.8979375036316919, -63.309918672304505, -5.91474722223668, -38.45477020909417, -1.4783728080059855, -11.983046911996317, 7.989762508464852, -14.305036464395258, 7.893191742802486, -16.68472093871414, 12.82544715210883, -11.223610906819731]|drilling
[-123.69236792816845, -1.3442919160239866, -63.94984238928577, -5.980528350651376, -38.271825640969986, -0.4778090487252974, -11.486245449133555, 7.9340432330960695, -14.721281727874654, 8.019682532504374, -17.303812197876773, 13.029192437382548, -11.419842331981828]|drilling
[-123.61400638195207, -3.022503688865555, -66.55385869874588, -5.762097847489599, -37.32624019346629, 0.11360398216386802, -12.185364503856562, 7.2419173583515315, -15.418204315129033, 9.030554355841545, -15.288319163314243, 13.823096395308927, -12.179159341613172]|drilling
[-133.33000026919805, -0.718672756020023, -68.89116831231192, -5.122809516557425, -37.520866416465275, -0.01113777820315029, -10.887729562356554, 8.131912249249387, -15.793199514249835, 8.727738165593788, -13.918894984817515, 13.795837411599688, -13.673584306859244]|drilling
[-130.68929176907042, -0.25041362644711174, -69.7706468977413, -5.79612958943503, -38.346016582735835, -1.914998910232176, -9.27830922313749, 9.535352984794912, -15.251721748597939, 8.243114552870898, -14.941374361495408, 13.399819796233661, -13.422157922820622]|drilling
[-166.95911136728068, 39.003348775292935, -32.84557538213474, 31.68049398702319, -30.921558054435664, 23.576533797990685, -3.4285730344184917, 25.41035614928111, -16.233747353339446, 9.295717055526001, -9.419736523220891, 13.679185516055282, -10.101816170924199]|jackhammer
[-129.65388022707324, 10.445502240538893, -39.76198616326471, 35.74431356708613, -27.86378595861338, 23.454198259155348, 1.0457141299785184, 22.36859639607994, -18.85985296182256, 7.597804698492676, -2.8780679044257056, 15.589194595159627, -11.029689515958163]|jackhammer
[-130.95729434671767, 18.588654066009667, -51.24968699804584, 27.601119678689596, -18.889442405448378, 40.80581921224366, -3.8059878894498897, 10.180390837759761, -24.254582562875683, 17.39767325152335, -10.710734713385998, 18.334390281360683, -12.6092825067686]|jackhammer
[-123.94041868203132, 17.559022347078457, -49.217331106497895, 27.26961784040024, -25.197746522070418, 39.977845378578884, -5.397429339656535, 11.704017148315822, -17.767217884910036, 14.15543495223147, -9.120782505355946, 17.525306879335297, -12.579298111219678]|jackhammer
[-122.62404365426421, 23.209851138554832, -42.749789569051394, 32.1184873676056, -30.75837134123429, 30.188874065944677, -8.981147727308649, 12.094601054486082, -19.444606897485045, 15.65477260925427, -10.418210662992143, 16.806662432569436, -8.879692202085115]|jackhammer
[-125.97011994586673, 17.76689748075571, -53.83548293677263, 24.727112187636475, -18.083494392604265, 43.85582084964454, -3.344012288628741, 9.717024312254486, -25.967921098338405, 14.934392946292759, -10.802182892957237, 19.14967931110831, -9.310237995494848]|jackhammer
[-126.62466167939859, 17.39046395426799, -54.92244180817825, 25.03886996931879, -17.64308514582368, 44.74642660534011, -1.6910010267051523, 10.099062463753338, -27.276830757772732, 15.433200482670534, -11.13137862853398, 18.848916348925464, -10.702696403787083]|jackhammer
[-129.33741766718518, 20.626427620581406, -41.50458927891395, 40.90052024679025, -24.971450885227927, 23.95700817266564, -16.214129037463422, 14.826439456377008, -17.103476802690537, 13.733950221283717, -5.671533027700233, 21.159199152346115, -8.308074208373352]|jackhammer
[-124.700705501624, 21.865178734111147, -39.11114039062124, 25.444419970786278, -26.769057143545844, 24.11206974848192, -6.104570802386281, 17.202150899692256, -17.54253203449457, 13.052324873574811, -1.0788771294423045, 17.854481103542508, -9.157955078872634]|jackhammer
[-162.01252912389293, 32.894886126780655, -32.127968023450286, 36.04001089309175, -23.201304864155663, 22.096823367234922, -6.00908977877552, 28.69685631152284, -15.847228663890512, -0.25563351133351275, -16.80775864319293, 12.120690295719186, -0.3728196203704256]|jackhammer
[-169.81548166148875, 28.147004286154065, -36.2573408465416, 38.47091663385546, -19.06500366156101, 26.044340648691783, -4.644585325053383, 21.002295444586167, -21.141197518406823, 18.444960876700016, -5.658772615495362, 14.85556677598085, -20.305691643595253]|jackhammer
[-160.1803886106261, 30.37206187389862, -38.71353452636626, 30.876572934104622, -16.341741503179836, 27.233925953073463, -6.1811878295598754, 19.94960897408253, -24.926686508020005, 13.726881245913685, -4.985885135162165, 17.31014439078559, -17.45375897316847]|jackhammer
[-159.43374968752875, 29.26021701166325, -39.47602107284016, 30.647091138846008, -14.240602651008977, 29.663284463627754, -7.829152238081182, 19.684741954792692, -26.671948629814775, 12.901534734142704, -6.338186816932999, 19.15151734051799, -16.300718135261707]|jackhammer
[-157.4359245572983, 17.074478997985924, -40.748074420864995, 43.368272566180806, -12.757963435564466, 24.242468982288052, -11.50773646629501, 18.522852202263675, -20.98883332375985, 4.824324431286519, -11.185706632298455, 17.615695923430934, -11.306991154473259]|jackhammer
[-181.55442574609282, 25.926724858567237, -27.804163545933832, 48.857432132573486, -18.602953187634437, 22.940875986639895, -11.278504523756862, 19.223347567642914, -18.855004754935234, 2.9139310976534647, -15.23792358498918, 12.114635422804271, -3.333910398618304]|jackhammer
[-172.1798058925198, 27.01545360077581, -26.63441441286056, 45.29184519952288, -24.586559339076366, 22.79562621031196, -6.7037609207966256, 18.779094824570294, -20.451938592557205, 2.429133139352054, -11.93454740544004, 11.013861847311382, -0.4819723971323593]|jackhammer
[-183.59107223394977, 27.227465084240098, -29.03406210942686, 45.664990583340526, -16.194803300413714, 25.44584224052335, -14.078437725364175, 17.782131599055997, -17.236480864267374, 2.5207729188500703, -8.42154250458074, 14.076546802108684, -4.61203222143835]|jackhammer
[-130.1220752154076, 15.79744051510189, -40.58426723421745, 35.430279380311816, -24.098303777043128, 17.00686239861677, -7.328559620170102, 22.43734765055481, -9.964069139948887, 8.56617789147041, -13.624352468657845, 12.861284719775513, -11.171203875993362]|jackhammer
[-128.73803009862536, 23.956408235132947, -44.78064368596821, 29.746474139119066, -30.29391301610688, 18.624237046938582, -6.629870492218285, 25.420976697474256, -14.331887849738655, 12.821778563942352, -8.393060188893195, 9.944651934234633, -15.187913674018377]|jackhammer
[-127.20499300631181, 24.288505500350645, -45.37178866833288, 29.770679603064046, -29.518756757869365, 19.151151280360732, -7.466406827066512, 25.0968992221469, -14.224155741649588, 13.07542225913135, -9.22116997533797, 10.433717719352524, -15.096658199064835]|jackhammer
[-123.17791692287031, 21.11498422647144, -46.19694150147127, 28.575388159887407, -27.04565519871193, 16.19970255005374, -7.238200809789294, 27.75254109998588, -13.65550918373925, 13.038312331723944, -11.582753376070913, 10.67970966764368, -14.711680526609388]|jackhammer
[-120.94477844890936, 21.62159746212992, -47.966245788317714, 30.0884677184668, -26.11297846593297, 13.974376600213677, -7.540868355839267, 26.002549392023994, -14.21792855282134, 16.15382872443578, -11.151175380833063, 10.786529550926412, -14.656030920466229]|jackhammer
[-120.38276092304423, 21.335260498175668, -50.19794284498264, 31.321249985130986, -24.185986756307905, 14.202831857334166, -7.783662941876904, 24.78493683758773, -16.085362462413222, 16.924418716190694, -9.319774117067624, 9.46606617946533, -14.648358571922564]|jackhammer
[-141.25422032080502, 9.013914433765423, -39.04103520479896, 39.470442156513734, -13.362527729000162, 22.625284123528555, -12.348349737165856, 13.99408420615489, -12.561053841307398, 17.659415905698467, -4.325928339453449, 11.413284928639147, -16.034912790048878]|jackhammer
[-119.93521796698457, 0.32433129274519523, -39.79296291552362, 37.43990613646217, -15.333159211565077, 20.54820363331876, -14.632556057099487, 14.419041842662553, -12.969335367163552, 16.809487097081487, -2.2182107725893774, 11.617646242584028, -18.538653811965872]|jackhammer
[-141.96701144183345, -0.3064452716947401, -36.11947074886266, 45.78130592985434, -3.2723516222715867, 16.905760892805823, -13.454274247879908, 23.8747903055845, -21.050717513573193, 9.04113151164329, -10.616503911601772, 11.509719829898755, -2.44026405860988]|jackhammer
[-160.98756699984125, 15.837900938561903, -39.292000160378684, 42.08889418542816, -9.68584737923528, 24.253432017610866, -11.017053699790615, 21.049701294582704, -17.66935848899319, 8.229559523737908, -9.783329415437127, 13.884136954918576, -5.190467448114437]|jackhammer
[-142.87497510287403, 9.125605967050907, -37.48831424209103, 44.302829903244906, -13.65384020613807, 19.00452015672715, -14.154032244170915, 23.085280687659598, -16.252371325555117, 9.397028577658029, -6.108067952516142, 13.13221676449884, -9.0712473234235]|jackhammer
[-144.15321421156804, 5.512973858610181, -35.52323244011359, 47.0633171875632, -12.317642685397388, 21.736952931934763, -14.878753259077131, 22.289969341107124, -18.98427145680319, 6.458195211784694, -7.484192286569375, 16.118341110566544, -7.649923331893326]|jackhammer
[-148.34204505610958, 3.326722469620517, -33.75687118841204, 46.72578623702671, -10.26650509234337, 24.11802284041405, -13.534772566061802, 21.99153214001477, -21.39102558766795, 6.310487372215927, -8.132363408362028, 15.651529386813285, -7.806610660857489]|jackhammer
[-150.2164364211092, 20.69187528986256, -37.49295638968962, 38.93254926933145, -15.003945459189708, 24.377003917953243, -9.531487693586968, 12.607880553161172, -22.15769805624043, 11.8096566787572, -5.718911463919117, 18.56223118174095, -9.964180209007417]|jackhammer
[-153.3355458021033, 22.077319208966706, -36.19951647056842, 39.24614143518969, -15.567496117964607, 22.350710669054628, -9.240339643581832, 12.752057784109633, -23.311371967926238, 12.615433064619559, -7.16547983028913, 19.157974733640817, -9.224945002698979]|jackhammer
[-141.77227008903407, 9.907744041994851, -32.150150929391565, 33.906329964779694, -23.497951037487084, 23.95083357767336, -1.6285632386485163, 18.63247540543063, -11.07997997505711, 10.093789047317419, -9.023103365623241, 7.172554842773946, -12.051078123457119]|jackhammer
[-142.28216240925147, 20.544159554477524, -40.77867910533767, 36.31289708542514, -20.918282658770877, 29.567554811311606, -8.61101599705491, 14.066650902888172, -19.501466341353588, 11.910660481571158, -7.827143879133982, 14.948695266399847, -11.472999988575161]|jackhammer
[-150.74506651374423, 15.90409040586913, -48.2421148032546, 44.427953057022485, -8.204313229203658, 35.710164713930425, -12.700366032943002, 17.34022568904804, -25.150732146843737, 4.857938746128719, -4.02138761039408, 12.776888936932554, -11.64715958389784]|jackhammer
[-132.49770351749478, 4.769680510540909, -46.62403435174733, 38.821316637251634, -11.822267514911307, 37.253497587770646, -10.696072913901517, 17.903463129192115, -25.213176844156926, 1.8953527605810425, -2.6634408237511047, 10.892378767426557, -13.824415167030303]|jackhammer
[-133.68536909688038, 7.832485311606252, -49.36438082076365, 37.14255225090512, -9.33219540012873, 39.321337317966005, -12.731137157938916, 17.593228455703432, -26.039175271450258, 3.8174377387680787, -3.912025390485058, 12.473232125262701, -16.818705150492068]|jackhammer
[-133.32845995856346, 7.242491666160134, -48.7218809462851, 36.91962940137474, -9.055641625502444, 38.88889455696693, -12.308904415503298, 16.915957994440802, -26.802209350104533, 5.3074015821127745, -3.0062813191154336, 11.695683343282521, -17.15219236503267]|jackhammer
[-136.9939099950528, 8.548988294032357, -48.80307369901878, 35.28798463605927, -9.015311608184287, 40.191016281860456, -10.977225672804682, 16.492406962056144, -27.202395894698416, 6.298310045814602, -2.334824035897219, 9.180388794259096, -17.40240715753238]|jackhammer
[-142.40813814472637, 8.868378629045207, -48.620890985219106, 33.74281168867123, -8.10511728847057, 42.48866224316827, -9.820466706212445, 15.872374313025654, -27.168647463432404, 5.327531092064126, -2.270412928671362, 8.60090357690232, -17.155375550735958]|jackhammer
[-151.5583016348814, 17.324168527887746, -35.35858425667174, 38.689532489354704, -21.41757440148169, 19.448000373403012, -7.443193086158067, 26.664276792546584, -7.8167042671537565, 14.555314161405526, -14.806367232019012, 7.133307565439538, -19.378584892520223]|jackhammer
[-145.66693223385187, 16.314368626044917, -38.23863892143247, 37.73575504653482, -20.69721966820401, 22.06921122799025, -6.286629776942147, 25.51952566100886, -9.08303034329076, 11.7482996220471, -20.225791885477058, 7.441209697166522, -17.96879230727013]|jackhammer
[-145.07239625753525, 18.016542219758062, -40.95680738812887, 39.10124826277108, -19.053047619422685, 26.42489017392009, -4.793076878063471, 19.572933189812503, -16.604551560711908, 9.449287152503569, -17.961624229493992, 12.614460684836624, -14.582266365954316]|jackhammer
[-139.2193040195326, 24.260960539881278, -37.97934255897933, 29.037629363603006, -25.5074178209305, 23.001215752257725, -2.4095778123196934, 21.233041511303362, -17.238669834982037, 8.4255376156017, -2.9149403611066047, 11.713470389613796, -19.577859525149997]|jackhammer
[-162.20040039254363, 33.43784913738373, -27.802025066773123, 32.930012038086836, -29.083915340088954, 18.792242365812236, -3.958121776055413, 28.88577604907586, -11.723596281641171, 7.5497156934545995, -11.891070906526396, 17.001592689495087, -10.070282007668485]|jackhammer
[-159.5543029682375, 32.78649450432109, -28.53879696899262, 33.35457882063585, -29.582365156114886, 13.772157756367937, -2.2659183456961576, 35.41913584466186, -12.727298681752682, 6.618072645441893, -16.286346955548947, 15.746064017947315, -9.428674441818409]|jackhammer
[-154.17276382426147, 24.301438515803113, -31.946548292282124, 36.699426034332745, -21.896693775911025, 25.110772081452392, -4.866010747108895, 19.506474061500732, -17.659723633861546, 11.558567808692883, -11.024453718894952, 16.144526980846003, -6.782983993457955]|jackhammer
[-167.78862623808376, 23.625969052375407, -29.748737544047742, 43.74990191647565, -22.49119818037039, 22.971476545498117, -1.7270940882802637, 25.530361070293306, -20.955236258573414, 10.608832001943107, -9.993974758513156, 12.390055029657594, -4.945625841049661]|jackhammer
[-171.16338929694555, 24.779407888457875, -31.09881245144013, 43.250165271991634, -24.294205825811115, 20.55794099861676, -0.186689969628682, 25.439219574700058, -21.51369679694465, 10.644593669324053, -12.105777288514307, 10.538254898698268, -6.499628091518693]|jackhammer
[-172.1882656744919, 25.484792063765603, -30.27886424871426, 48.82702358720697, -21.371127702191615, 26.93791948805655, -22.30252155997532, 14.134700769368594, -15.065645868751792, 13.554268386406354, -0.2979043999137196, 14.36922030443269, -6.140450884049463]|jackhammer
[-172.14549804664023, 27.473614325126444, -28.984312905246686, 45.47443316638137, -21.231534704068594, 24.629069963000777, -21.469371578167422, 14.928820772704292, -15.851952272214207, 13.087925129838169, -1.3940649484500962, 13.871820968689144, -6.970786786036525]|jackhammer
[-168.39954030107035, 29.26966174678729, -28.19641273903423, 42.57355405792163, -19.835849243504722, 21.410932139923563, -21.501351152568702, 13.667709236338212, -17.08571592186982, 16.573978052461197, -5.089196912003385, 12.002266019983555, -6.336518325312244]|jackhammer
[-159.1966411632776, 29.2608722508659, -30.321999547192693, 42.410428670294536, -19.26247994931055, 20.447585781359958, -20.094094717769963, 10.877454331448419, -22.321044394602957, 15.131463717046621, -6.256281505757027, 15.409316729471604, -9.42318159937194]|jackhammer
[-152.28103317456885, 22.75855963530951, -31.85989353007573, 42.69559470957692, -27.9988740018444, 17.838878230979162, -11.537404543388549, 20.899786799131835, -21.60378239120496, 14.89365924714293, -1.2549449612537926, 12.983112357166739, -12.56068663275027]|jackhammer
[-152.2076036116049, 22.575865328353252, -32.33631869014307, 42.63439229522651, -25.348481080095663, 18.964810984757115, -14.075246841690545, 20.1356476259894, -22.272165556291586, 15.337648401326863, -3.293980824843277, 11.710862701900718, -11.820311469197545]|jackhammer
[-154.76245510063046, 26.16736253912328, -32.681011188589245, 42.790882939256875, -22.27842983532432, 19.064778905939363, -17.41212853463188, 18.128639773527926, -23.13295220033908, 15.712407312390589, -4.814337235047102, 11.1566604486966, -8.810257199443113]|jackhammer
[-126.20326767170404, 5.966580046256089, -41.713498186214295, 40.46346956807885, -20.42448781102446, 25.43418375482626, -9.690298018084269, 11.9190962164334, -17.794674443432708, 19.856364963577096, -2.925635675159307, 15.185657736627661, -13.838296449559829]|jackhammer
[-114.53375065020816, 4.32287131360049, -43.694891907753735, 38.306838694157435, -10.378753710177131, 27.591639353953074, -14.038219180874883, 10.891695426832957, -14.613175434990692, 26.30893176470876, -0.08279918226075038, 10.45662985536213, -18.940709013758365]|jackhammer
[-121.53954096516362, 7.610766029126074, -41.93937641297638, 34.457116470086575, -13.768359346299901, 19.14872801247308, -13.762539559157517, 17.267529857611784, -14.497495803189603, 20.128860097983825, -4.335511269336402, 8.797801020504874, -11.213959721294916]|jackhammer
[-175.96438751920394, 42.75501732755149, -33.45262429892885, 34.971663327146146, -26.00574763174565, 25.440130057800086, -7.1000526339422425, 21.32493278996328, -18.18927230573026, 10.959216643714651, -8.480872868210518, 11.290509046781573, -8.43133008074508]|jackhammer
[-167.21532331557285, 43.52152055427245, -33.56394402946478, 32.15846523325701, -30.947303201910714, 22.509751808384877, -6.734484568947851, 24.834769199879354, -18.256635997891532, 11.45849307133442, -8.874813174441178, 11.460883095882819, -9.284940492339478]|jackhammer
[-164.62664430209452, 44.29717065867184, -35.2040014771794, 31.642602512154905, -32.240495911435424, 23.04899788923473, -5.697854634042384, 25.393332536277125, -18.278912579072767, 11.57607334513359, -9.448050250969523, 11.502272987913402, -9.576268000221212]|jackhammer
[-161.50980197348423, 43.53749741720121, -35.29271357466456, 31.4388427570064, -32.01810262924461, 22.23183137059539, -5.511484819743568, 24.83857661662002, -17.44044727250746, 10.427611284994112, -9.096576549235307, 12.084682535281093, -10.177646086694681]|jackhammer
[-160.0285765377954, 43.37469409980698, -36.277860740306565, 30.92358193525326, -32.147867632172456, 22.456996167808054, -4.560741122050974, 25.04535729515882, -16.406982846687615, 9.639938685589055, -9.192469028881309, 12.506728214721116, -10.39273303493733]|jackhammer
[-158.12280481002412, 43.071307682732844, -36.59638310620623, 30.262549391974105, -32.518154148060546, 22.575606748238382, -4.298761019268368, 24.944737273257946, -16.95394888542173, 9.092332599120434, -9.951874828857376, 13.318323686877104, -10.184832653580878]|jackhammer
[-180.25059213159366, 47.48724468940346, -33.41539126601394, 32.734593110011275, -29.402132077449973, 24.00427366623443, -4.868143450256357, 21.563439413045867, -16.794078705303058, 9.054406865673352, -9.684384170506185, 13.944314488159083, -11.780420492844645]|jackhammer
[-131.24680174738154, 13.894700745229892, -43.448018523553046, 39.43567151150881, -21.279278953383308, 25.150755733588316, -10.2864774891042, 11.821033512492914, -18.11248597448929, 18.849204322019435, -3.415657305213521, 14.207124453569364, -13.624215061519083]|jackhammer
[-109.04023438069898, 9.134426452654555, -46.980281365826166, 37.4686019577504, -21.777910253489587, 22.08045349618875, -10.79344898305355, 9.657215855918489, -17.91167393947008, 18.714307443359324, -2.9392344289082932, 15.838011735227944, -15.248458184265742]|jackhammer
[-114.2516997923341, 12.596548249961712, -44.86205364929047, 33.7184822351832, -12.708019022023858, 18.553522863678722, -14.83291895431019, 18.029160941748486, -15.002207335800499, 20.21831847693372, -4.620870895747688, 7.891854805677971, -10.84750965080132]|jackhammer
[-112.46238485410126, 12.267642150803441, -43.81968118577635, 34.73980671693111, -9.650842222731841, 22.158808276817823, -14.225478365307973, 15.998686993271782, -16.625321581874207, 21.95013492215707, -2.082299009241277, 9.643362421844603, -14.674981380038092]|jackhammer
[-108.12369451546381, 9.88945766817033, -45.89944288799176, 36.20961708283347, -10.441345837072737, 26.231591390362002, -14.694604219329262, 11.07173707625116, -15.91806742926174, 24.795335176700323, -0.2967393020324828, 9.977387459049883, -19.572394302036756]|jackhammer
[-105.79237509472713, 8.122660067138934, -47.34458008012955, 36.89408312612709, -11.671972436620312, 26.974833150931815, -15.09421776834287, 10.081327682142634, -15.217872020081726, 26.177941567434978, -0.22528840373825934, 10.157843431713113, -19.383079848371352]|jackhammer
[-102.09928184449852, 6.223421676996311, -47.32818150817771, 36.59100745822837, -20.994317543442378, 19.67970729376512, -14.049557371970828, 13.279502566741593, -15.940530410832276, 19.577719470386413, -4.5694418640702406, 11.669809117591887, -15.79259271973794]|jackhammer
[-101.38350737524704, 3.8098914832028896, -47.11424112013822, 36.788293916773256, -20.948233457307474, 20.847164250412572, -16.334909238912193, 16.11391259248672, -15.146538260651322, 21.015078267968107, -1.0022511349177121, 9.386793962136341, -18.67594079980211]|jackhammer
[-102.72160635479426, 1.477262206513479, -46.08514974726495, 36.56578915959925, -20.025526448245667, 21.455821147457023, -16.625420472338647, 15.913594753266615, -14.496986735005148, 19.028602486550618, 2.2270878288109226, 9.346106025625629, -20.27969628300393]|jackhammer
[-104.41411299110557, 2.6308912131847615, -44.86584840307614, 33.22870234850786, -19.56208189609357, 22.604755390064714, -15.60240910807533, 14.02518801376393, -15.089243427997946, 17.190835665571804, 3.4221530439187617, 11.023224518425046, -20.728452783529537]|jackhammer
[-108.34481873099647, 7.542920692681954, -45.29256728537571, 31.58957010655576, -19.121836009782655, 23.084142015319586, -15.894103410229677, 13.330117216361261, -15.547821817228467, 18.238371608084215, 4.018341249051328, 11.252066967721316, -18.812829717401023]|jackhammer
[-110.48674801557219, 9.878732317372691, -45.633400166636434, 32.360160218793666, -17.376775968268838, 22.694044628740745, -15.062553091944576, 13.61678630546355, -16.229323917783923, 19.352389297383507, 4.515168119907454, 10.413927983522894, -17.988980229540793]|jackhammer
[-111.59348652380885, 10.496459191154731, -45.31512905640303, 32.38025729494189, -16.291667432682537, 21.01372288535849, -14.0574429692608, 14.241122420967274, -15.83385631992523, 19.655354074756943, 1.658725555564687, 10.099877791263616, -16.720526933926475]|jackhammer
[-112.5408285997066, 11.26798749681043, -45.692288382085934, 32.94706281698084, -15.584517860022725, 18.674667493751087, -14.470762196010751, 16.095215710441266, -15.080094880972547, 19.95358164390011, -4.006857744154669, 8.611392377691717, -12.197055743848615]|jackhammer
[-127.54869499282114, 20.54736461400206, -40.03830482112587, 34.10622404925453, -29.586753820540096, 21.33600211363895, -0.2116764332387072, 23.000135139301715, -21.41997608971659, 6.5882913452378755, -4.497098084498181, 16.517344558880353, -10.721792804393608]|jackhammer
[-120.75402291188098, 14.498515661473732, -43.46564385652002, 33.87451584632906, -29.783827770859627, 22.220981259833444, 0.24732507336575835, 21.868217127652503, -19.563909079960673, 7.171116167607718, -3.4895521652099624, 15.45438881801934, -11.187503865394284]|jackhammer
[-122.32066051362081, 22.04300179649271, -55.07112481933657, 26.16374093031706, -20.12832178357083, 40.31406927207812, -4.575976672279266, 9.265885635226349, -25.286911345927706, 16.73371123213476, -10.954522294315597, 17.912699668360194, -12.697847528493106]|jackhammer
[-125.64006689524638, 24.726157347289185, -51.705147824620205, 28.12803162916499, -22.8929841330666, 35.65740884908513, -6.479803438700568, 10.419170101761976, -21.206384424562206, 17.9709573949091, -11.208107474158384, 17.794009430846852, -12.040836720629503]|jackhammer
[-119.68508598779893, 23.02381899221855, -53.433061485786055, 26.853591532969165, -25.429940848328364, 36.911376846005474, -5.518148853151728, 12.861355671472397, -19.73982694655742, 15.450778192750104, -11.321130186766831, 16.54225648573105, -11.494766378514404]|jackhammer
[-115.10490717382092, 21.177559865195484, -53.13360677653062, 25.729846930757045, -26.572561087349495, 39.298833056110084, -6.224796282647821, 11.191673937040097, -18.472520614211767, 13.582188239704214, -9.42822826256209, 17.107981374619158, -13.013721032195313]|jackhammer
[-114.85064168289607, 23.72797090168025, -50.80991827296921, 26.046703118346226, -28.38488192466567, 37.30405850790775, -7.642318506615234, 9.593226546187656, -18.8333903330182, 15.352164098428924, -8.720024545326085, 18.372476981960002, -13.0477977946059]|jackhammer
[-113.98392532565856, 26.93674780306761, -47.08305586627625, 29.911939609339385, -31.966469401767373, 30.155158760156553, -9.71983905817533, 11.24873788694741, -20.036339849388035, 15.249494398496253, -10.4924943600408, 16.732863099240966, -9.108128254083645]|jackhammer
[-118.59481118876643, 27.328381606145168, -42.675977389842586, 35.60863744762285, -32.50603631119627, 24.66338278243056, -11.802245107861243, 14.066059119546118, -20.481925913503176, 13.630810925380102, -13.680239510827429, 15.149308515454578, -6.727375085493528]|jackhammer
[-123.24728206266451, 14.933961389031895, -44.68415662428572, 35.02031526127219, -29.457802381702752, 24.9033573322998, -1.1439481693915756, 20.84932116004156, -18.901249395449167, 6.249054081654277, -1.6813987418093572, 13.891402707975589, -10.814321531158587]|jackhammer
[-129.55514893993674, 16.170054139763472, -45.59177812336154, 35.67065070340431, -27.78539494419123, 26.232662089830722, -0.5652527685368627, 22.08282150415346, -19.887456274603245, 7.045017020539496, -2.9074477309148423, 14.057672845387891, -11.88726865551559]|jackhammer
[-129.34511510726657, 19.860800484751834, -47.29632088785142, 32.89441627004551, -23.285120937389255, 26.833017883178258, -2.286148130713453, 18.510346732501123, -19.0902193222809, 10.075876958170134, -5.926323096996798, 13.808723132793848, -9.74146127006701]|jackhammer
[-117.69451460956603, 20.306361615247823, -52.33009617468607, 26.44071225455827, -19.841478748581647, 32.82394438517388, -5.3251281571664615, 11.716899556260936, -21.513098716376167, 14.16144007397443, -5.248320206075482, 15.298565067596128, -8.627134760299326]|jackhammer
[-111.66785322154601, 17.60498357365955, -53.266777726578226, 23.172964755944665, -20.26046723072333, 36.269022837201334, -6.6407214778097305, 10.549520314523729, -23.49350437801744, 15.363046912669002, -6.081154793804624, 18.15287793928388, -9.373758747050152]|jackhammer
[-113.07536071632373, 18.55043017737628, -53.80576464806069, 22.51015832877232, -20.635265420572342, 38.88432511384949, -6.6262387682771555, 10.083486028306798, -24.415188466468695, 14.907247528007073, -8.979133343752395, 18.77071463655075, -9.076965093584933]|jackhammer
[-116.76045009215937, 21.77138444917699, -57.4727223168923, 23.012754925651883, -19.972642006171426, 42.83230004920664, -4.547052162787601, 9.093545814834833, -26.641851018293483, 14.448318547398696, -10.927287566709186, 19.061855575209954, -9.665236339272953]|jackhammer
[-117.91509366666358, 21.518954084418347, -58.911148280307536, 23.799815311351242, -19.387115380436562, 43.8449873320714, -2.909004069538425, 9.67763689079025, -27.760753319474738, 14.981692008820032, -11.610608556314496, 18.42516417433777, -10.935610430809874]|jackhammer
[-120.93679840281787, 24.75586647733695, -45.391430556202586, 39.63635177243545, -26.418596694447363, 23.2608663380499, -17.016093000684563, 14.236426397557052, -17.565288897635924, 13.306504737186472, -6.477367890689058, 20.70884471724372, -8.5182273490719]|jackhammer
[-115.68626841549828, 23.45112570596136, -43.76459192634694, 32.69956271229747, -26.880981258676563, 21.189581345177825, -11.490790007558937, 15.806954623952244, -18.326997162012702, 13.95312015317882, -3.446607229997406, 20.54570448549868, -8.469299391250829]|jackhammer
[-115.82715589268089, 25.5450892242224, -42.910701400731284, 24.01630361108246, -28.282049178106124, 22.99909593482647, -6.990513486921972, 16.50504065984418, -18.137306594630054, 12.485287944637493, -1.4784376340487133, 17.525326769284458, -9.414335173167608]|jackhammer
[-115.74776215810223, 25.727904694052697, -44.283967737351965, 22.748524093519936, -28.916585874085705, 24.234086063625472, -8.25785309385206, 16.09360016624338, -18.15360332728963, 12.903927667381929, -2.226463758498528, 16.981974249989232, -9.742231202981033]|jackhammer
[-114.10850368327594, 22.06759488478728, -43.714318347301145, 24.335931549637642, -26.895352647771997, 23.031053122889805, -9.282018824607993, 15.858921588915273, -19.166049837732313, 13.374191621187297, -2.5965590313192832, 17.23669532159316, -10.372714967677071]|jackhammer
[-113.33678874695332, 19.78780112413173, -43.31436061285285, 24.89695639089787, -26.13981783123172, 22.90064281029767, -10.164089178846, 17.24590853068449, -18.83998635292467, 12.206610264421657, -2.3687980567205917, 16.494838880892182, -10.94707313353247]|jackhammer
[-115.1149017331047, 19.901310761302756, -43.52037026016101, 25.447654661033805, -27.90774834481015, 24.13564817516368, -9.096633524263723, 18.38501319683385, -17.693981912050624, 10.294947002257201, -1.8849020006669228, 14.27655108992307, -11.420105139671143]|jackhammer
[-114.50342633705475, 19.905493445807654, -44.2328420121067, 25.31253969314331, -27.970736109161244, 24.828134925171927, -8.006372667361262, 17.442584610346117, -18.198893371078086, 10.393719319078363, -1.724733313360768, 14.32564221778897, -12.195763992023918]|jackhammer
